index,w,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,y,revenues
1779,0,0,2,1,1,0,119,57,3,17905,0,9,0,61.7
1780,1,0,3,1,0,0,29,45,4,26739,0,9,1,41.75
1781,1,1,3,0,0,0,167,61,3,27392,0,9,1,41.75
1782,1,1,2,1,0,0,281,56,4,24049,0,10,0,57.05
1783,1,0,2,0,0,0,190,43,6,26027,0,9,0,41.75
1784,1,1,2,1,0,0,11,41,4,16364,1,9,1,41.75
1785,0,1,3,1,0,0,170,49,2,31115,0,9,0,41.75
1786,1,0,3,1,0,0,60,52,2,21872,0,9,1,41.75
1787,1,1,3,1,0,0,246,50,4,28850,0,9,0,41.75
1788,1,0,2,1,0,0,67,29,3,16197,0,9,0,41.75
1789,1,1,3,1,0,0,186,47,4,24425,0,7,1,31.55
1790,0,0,3,1,0,0,190,44,4,32566,0,9,1,41.75
1791,0,0,2,0,0,0,117,40,4,17747,0,9,0,41.75
1792,1,0,3,1,0,0,207,55,4,30945,2,9,0,44.75
1793,1,0,2,1,0,0,15,27,1,42560,0,9,0,47.75
1794,0,0,3,0,0,0,197,43,4,24558,0,9,1,41.75
1795,0,0,2,1,1,0,92,34,3,23965,2,9,0,61.7
1796,0,0,2,1,0,0,367,58,3,26426,0,9,1,41.75
1797,0,0,3,0,1,0,180,45,3,24625,1,7,0,54.5
1798,1,1,3,1,0,0,301,71,2,25638,0,9,0,41.75
1799,0,1,3,0,0,0,53,46,4,25864,2,9,1,41.75
1800,0,0,2,1,1,0,104,35,3,22028,0,9,0,61.7
1801,1,0,3,0,0,0,246,56,1,40378,0,0,0,59.75
1802,1,0,3,1,0,0,242,50,4,22413,1,9,1,41.75
1803,0,0,3,0,0,0,66,40,4,15009,0,9,1,41.75
1804,0,0,3,0,1,0,124,60,2,35717,0,9,0,41.75
1805,0,0,3,1,0,0,251,51,4,27983,0,9,0,41.75
1806,0,0,3,1,0,0,199,43,5,24491,12,10,0,81.05
1807,1,0,3,1,0,0,49,44,3,18399,0,0,1,41.75
1808,0,0,2,1,0,0,102,35,4,27215,0,9,0,41.75
1809,0,1,2,0,0,0,102,31,2,19020,1,9,0,41.75
1810,1,1,2,1,0,0,281,50,2,20917,0,10,0,57.05
1811,1,1,3,1,0,0,149,46,2,29894,0,0,0,41.75
1812,1,0,3,1,0,0,126,55,1,20649,0,9,1,41.75
1813,1,1,2,1,0,0,15,37,4,19678,0,9,0,41.75
1814,0,0,2,1,0,0,190,36,4,16143,0,7,0,31.55
1815,0,0,3,1,0,0,145,60,2,21936,6,9,0,41.75
1816,1,0,2,0,1,0,74,44,6,27344,0,9,0,61.7
1817,0,1,2,0,0,0,105,33,1,18956,4,9,0,41.75
1818,0,0,2,1,0,0,270,46,2,27447,2,9,1,41.75
1819,0,1,3,1,0,0,280,54,3,28047,1,9,0,50.75
1820,0,1,3,1,0,0,145,38,5,30577,0,9,0,41.75
1821,1,0,2,1,0,0,141,46,5,25111,0,9,0,41.75
1822,1,0,3,0,0,0,18,35,2,56840,0,5,0,5.95
1823,1,0,3,1,0,0,217,53,2,25185,0,9,1,41.75
1824,0,1,2,1,1,0,108,56,3,17925,0,9,0,61.7
1825,1,0,3,1,0,0,112,43,2,28393,0,9,0,41.75
1826,0,0,3,1,1,0,67,57,3,18399,0,9,0,61.7
1827,0,0,2,1,1,0,320,59,3,27573,1,9,0,61.7
1828,0,1,3,0,0,0,111,43,3,26845,0,7,1,31.55
1829,1,0,3,1,1,0,69,31,3,16403,0,9,0,67.7
1830,0,0,3,1,0,0,364,60,3,25314,0,9,1,41.75
1831,0,1,3,1,1,0,90,53,4,28463,0,7,0,51.5
1832,0,0,2,0,0,0,106,84,1,28087,0,10,0,57.05
1833,0,0,2,0,1,0,27,35,3,19890,0,9,0,41.75
1834,1,1,3,1,1,0,89,61,2,29873,0,10,0,89
1835,0,0,2,1,1,0,140,57,3,17905,0,9,0,61.7
1836,0,0,3,1,0,0,131,49,1,21738,0,9,1,41.75
1837,1,0,3,0,1,0,20,46,3,25894,0,9,0,61.7
1838,0,0,3,1,0,0,290,49,3,23927,0,9,1,41.75
1839,0,0,3,1,0,0,256,52,4,28504,0,9,1,41.75
1840,0,0,3,1,0,0,200,45,3,36486,0,9,1,47.75
1841,1,0,2,1,0,0,44,32,1,27428,1,9,1,44.75
1842,1,1,3,1,0,0,167,49,4,22514,0,9,0,41.75
1843,0,1,3,1,0,0,99,47,1,19669,0,9,0,41.75
1844,0,0,3,0,0,0,227,51,2,22496,0,7,1,31.55
1845,1,0,2,1,1,0,132,72,5,25990,0,9,0,61.7
1846,0,1,3,1,0,0,156,46,6,20489,0,10,0,57.05
1847,0,1,2,1,0,0,236,55,3,24668,0,9,1,41.75
1848,0,0,2,1,0,0,45,26,4,20832,0,9,1,41.75
1849,0,1,2,1,0,0,14,41,5,23637,4,9,0,44.75
1850,0,0,3,0,1,0,104,39,4,26502,0,9,0,41.75
1851,0,1,3,0,1,0,106,31,3,17858,1,9,0,64.7
1852,1,0,3,1,1,0,177,45,4,24269,0,9,0,61.7
1853,1,0,2,1,0,0,151,47,4,19425,0,9,0,41.75
1854,0,1,2,1,0,0,111,44,3,15510,0,9,1,41.75
1855,0,0,3,1,0,0,104,30,2,23828,0,9,0,41.75
1856,1,0,2,1,0,0,201,72,2,25948,0,9,0,41.75
1857,1,0,2,0,1,0,115,43,3,18318,4,9,0,61.7
1858,0,0,3,1,0,0,274,49,3,23555,1,9,0,41.75
1859,1,0,3,1,0,0,222,44,2,24419,6,9,1,41.75
1860,0,0,3,1,0,0,200,71,3,24743,0,7,1,31.55
1861,1,0,2,1,1,0,99,43,7,13682,0,9,0,61.7
1862,1,0,3,1,1,0,199,56,2,25049,0,9,0,61.7
1863,1,0,3,1,0,0,233,60,2,21564,0,9,1,41.75
1864,1,0,3,1,0,0,252,48,4,31395,0,9,1,41.75
1865,0,0,2,1,0,0,333,57,3,23651,0,7,0,31.55
1866,0,1,2,1,0,0,175,39,4,22090,8,9,0,41.75
1867,0,0,2,1,0,0,66,29,3,20153,1,9,0,44.75
1868,1,0,3,1,0,0,272,47,4,30869,0,9,0,41.75
1869,1,1,2,1,0,0,109,39,4,33208,1,9,0,44.75
1870,0,1,3,0,0,0,122,40,4,28630,3,9,1,41.75
1871,1,0,3,1,0,0,216,46,1,19913,2,9,0,44.75
1872,1,0,3,0,1,0,136,40,3,25999,10,9,0,61.7
1873,1,0,2,1,1,0,168,46,4,18868,3,9,0,61.7
1874,0,0,3,1,0,0,233,46,4,19743,0,9,0,41.75
1875,1,0,2,1,0,0,47,43,4,19872,0,9,0,41.75
1876,1,0,3,1,0,0,364,72,2,17694,0,7,0,31.55
1877,1,0,2,1,0,0,201,42,5,21943,0,9,0,41.75
1878,0,0,3,0,0,0,75,28,2,23123,1,9,0,41.75
1879,0,0,2,1,0,0,200,48,6,22380,2,9,0,41.75
1880,1,0,3,1,0,0,234,51,4,23959,1,9,0,41.75
1881,1,0,3,0,0,0,183,49,5,22459,3,9,1,41.75
1882,0,0,3,1,1,0,230,43,4,23099,3,9,0,70.7
1883,0,0,2,1,1,0,16,25,1,17842,5,9,0,64.7
1884,1,0,2,1,0,0,128,44,1,19705,0,9,0,41.75
1885,1,0,3,1,0,0,96,49,4,26143,0,9,1,41.75
1886,1,0,3,1,0,0,179,48,3,22660,1,9,0,47.75
1887,1,0,3,1,0,0,36,47,4,21175,0,9,0,41.75
1888,1,0,3,0,0,0,74,29,2,29703,1,9,0,44.75
1889,1,0,2,1,1,0,184,46,4,27570,0,9,0,64.7
1890,1,1,3,0,0,0,192,37,1,24196,1,9,0,41.75
1891,1,0,2,0,0,0,151,53,1,27850,5,9,1,47.75
1892,1,1,2,0,0,0,109,37,3,21595,0,9,1,41.75
1893,1,0,3,1,0,0,170,45,3,35399,0,9,0,41.75
1894,1,1,2,1,0,0,90,45,8,17733,0,9,0,44.75
1895,1,0,2,1,0,0,66,39,1,22139,0,9,0,41.75
1896,0,0,2,1,0,0,325,56,3,17620,4,9,0,41.75
1897,0,0,3,1,0,0,188,54,3,28419,2,9,1,44.75
1898,1,0,3,0,1,0,51,45,4,21453,0,9,1,61.7
1899,1,1,2,1,0,0,105,30,3,15145,2,9,0,41.75
1900,0,0,3,1,1,0,289,48,3,18926,0,9,0,41.75
1901,0,0,2,1,1,0,177,64,4,25529,0,9,0,41.75
1902,0,0,2,0,0,0,167,37,4,21859,1,9,0,41.75
1903,0,0,3,1,0,0,23,30,4,24204,1,9,0,44.75
1904,0,1,3,1,1,0,104,73,2,16085,0,7,0,51.5
1905,0,1,2,1,1,0,88,34,4,21208,0,9,0,61.7
1906,0,0,3,1,0,0,255,53,3,30558,1,9,0,44.75
1907,0,0,2,1,0,0,244,56,5,31552,0,9,0,41.75
1908,0,0,3,1,0,0,178,73,2,22256,0,7,1,31.55
1909,0,0,3,0,0,0,112,72,4,27437,0,9,0,44.75
1910,1,0,3,0,0,0,16,42,2,18996,0,9,0,41.75
1911,1,1,3,0,0,0,37,37,3,25663,0,9,1,41.75
1912,0,0,2,0,0,0,394,73,3,24230,0,7,1,31.55
1913,0,1,2,1,0,0,316,71,2,23651,0,9,0,41.75
1914,1,0,2,0,0,0,10,51,1,19949,1,9,0,41.75
1915,1,0,3,1,0,0,216,84,3,24608,0,10,1,57.05
1916,0,0,3,1,1,0,107,34,6,19391,0,9,0,61.7
1917,0,0,3,0,0,0,58,30,2,16833,0,9,1,41.75
1918,1,1,3,1,0,0,76,32,2,25417,2,9,1,41.75
1919,0,0,2,0,0,0,335,76,3,21628,0,9,1,41.75
1920,1,0,2,0,1,0,48,43,1,19275,2,9,0,67.7
1921,1,0,3,1,0,0,350,63,2,21182,0,7,1,31.55
1922,0,1,3,1,0,0,37,26,1,22024,5,9,1,41.75
1923,0,1,2,1,0,0,120,53,2,31901,0,9,1,41.75
1924,0,0,3,0,0,0,121,34,4,31893,6,9,0,41.75
1925,1,1,2,0,0,0,18,54,2,14918,0,9,1,41.75
1926,1,1,3,0,0,0,404,65,2,33462,0,9,0,41.75
1927,1,0,2,1,1,0,356,51,5,24610,1,9,0,41.75
1928,1,0,2,1,0,0,24,27,2,23273,0,9,1,44.75
1929,1,0,3,1,1,0,341,41,4,15118,1,7,0,31.55
1930,0,0,2,1,0,0,123,43,3,17390,0,9,0,41.75
1931,1,0,3,1,0,0,298,75,2,39626,0,9,0,41.75
1932,0,1,2,1,0,0,336,83,2,20137,0,7,0,31.55
1933,1,0,3,1,0,0,246,48,7,23948,0,9,1,41.75
1934,1,0,2,1,0,0,178,49,4,27768,0,9,0,41.75
1935,1,0,2,0,0,0,18,27,2,20931,0,9,0,41.75
1936,0,0,3,0,0,0,164,38,2,39525,1,9,1,41.75
1937,0,0,2,1,0,0,196,52,4,24898,0,9,0,41.75
1938,0,0,3,1,1,0,133,67,3,32495,0,9,1,41.75
1939,0,0,2,1,1,0,109,42,3,47285,0,9,0,41.75
1940,1,0,3,1,0,0,199,46,4,27644,0,9,0,41.75
1941,0,1,2,1,0,0,197,50,5,24231,1,9,0,41.75
1942,1,0,3,1,0,0,318,54,3,28039,0,9,0,41.75
1943,1,0,2,1,1,0,65,59,2,24853,0,9,0,61.7
1944,0,0,3,0,0,0,92,43,2,29183,4,7,0,31.55
1945,1,0,2,0,0,0,31,26,2,20357,2,9,0,44.75
1946,0,0,3,1,0,0,256,45,5,26436,0,9,1,41.75
1947,1,0,3,0,0,0,38,48,1,26580,0,9,0,41.75
1948,1,1,2,0,0,0,217,56,4,19110,0,9,0,41.75
1949,1,0,3,1,0,0,192,43,3,24787,0,7,0,31.55
1950,1,0,2,0,0,1,176,44,4,22779,5,9,0,49.7
1951,0,1,2,1,0,0,165,45,4,31116,0,9,1,41.75
1952,1,0,2,0,0,0,159,44,3,18168,0,9,0,41.75
1953,0,0,3,1,0,0,321,53,4,24529,2,9,0,41.75
1954,0,0,3,0,0,0,240,52,4,23708,0,7,1,31.55
1955,1,1,3,1,0,0,52,29,3,20143,8,9,0,41.75
1956,0,1,3,1,1,0,23,27,1,22979,1,9,0,61.7
1957,1,0,2,1,1,0,154,49,4,30577,1,9,0,64.7
1958,0,1,3,1,0,0,253,53,3,25322,0,9,1,41.75
1959,0,1,2,1,0,0,24,64,2,27391,1,9,0,41.75
1960,1,1,2,0,0,0,64,41,3,45494,11,9,1,41.75
1961,1,0,3,1,0,0,251,46,4,25023,0,9,1,41.75
1962,1,0,3,0,0,0,291,65,2,21565,0,9,0,41.75
1963,1,0,2,0,1,0,16,35,4,19678,0,9,0,61.7
1964,1,0,3,1,0,0,281,60,3,28424,0,7,0,31.55
1965,1,0,3,1,0,0,206,45,4,28281,0,9,0,41.75
1966,0,0,2,1,0,0,101,35,2,15510,2,9,1,44.75
1967,0,1,2,1,0,0,58,48,6,16754,0,9,1,41.75
1968,1,0,3,1,0,0,90,36,2,23240,1,7,1,31.55
1969,1,1,3,1,0,0,355,54,3,31432,0,9,1,41.75
1970,0,1,2,0,1,0,107,42,6,28940,5,9,0,67.7
1971,0,0,2,1,1,0,109,27,3,20775,0,9,1,61.7
1972,1,0,3,1,0,0,249,53,4,23378,1,9,1,41.75
1973,1,0,3,1,0,0,163,40,4,32823,1,9,0,41.75
1974,1,0,2,1,0,0,175,47,3,21529,1,9,1,41.75
1975,1,0,2,0,0,0,89,29,6,13336,0,9,0,41.75
1976,1,1,2,1,0,0,344,67,4,19110,0,9,1,41.75
1977,0,0,2,1,0,0,121,51,4,20832,0,9,1,41.75
1978,0,0,3,1,0,0,178,38,4,23825,0,9,1,41.75
1979,0,0,3,0,0,0,135,36,4,17893,7,9,0,47.75
1980,0,0,2,1,0,0,70,33,9,21433,0,9,1,41.75
1981,0,0,3,1,0,0,23,62,3,30332,0,9,0,41.75
1982,1,0,2,1,0,0,176,40,4,24879,1,10,0,57.05
1983,1,0,2,0,0,0,142,68,2,21138,0,9,0,41.75
1984,1,0,3,1,0,0,132,37,5,26588,7,0,0,53.75
1985,0,0,3,0,0,0,148,45,3,23380,0,7,1,31.55
1986,1,0,3,1,0,0,57,61,2,24311,0,9,1,41.75
1987,1,0,2,1,0,0,37,28,1,37250,10,9,1,47.75
1988,1,0,2,1,0,0,28,42,2,22660,0,9,0,44.75
1989,0,0,3,0,0,0,170,55,4,17736,0,9,1,41.75
1990,0,0,3,1,0,0,211,57,1,25907,0,7,1,31.55
1991,0,0,3,1,1,0,106,33,1,13674,0,0,0,41.75
1992,0,0,3,0,0,0,65,69,5,28205,0,10,1,57.05
1993,0,1,2,1,0,0,299,59,2,24838,0,9,0,41.75
1994,1,0,2,0,0,0,36,47,3,19649,0,9,1,41.75
1995,1,0,3,1,0,0,69,31,4,18174,6,9,0,41.75
1996,1,0,3,1,0,0,138,39,5,28163,0,9,1,41.75
1997,0,0,2,1,1,0,53,33,2,23454,0,9,0,61.7
1998,0,0,2,0,0,0,102,54,2,26782,0,7,0,31.55
1999,1,0,3,0,1,0,161,42,4,24275,0,9,0,61.7
2000,0,1,3,1,0,0,319,55,7,22951,0,0,0,41.75
2001,0,0,2,1,0,0,105,38,5,25701,0,9,0,41.75
2002,1,0,3,1,0,0,92,33,5,26016,0,9,0,41.75
2003,0,0,2,0,1,0,16,33,4,17913,4,9,0,64.7
2004,1,0,2,0,0,0,156,80,2,32566,0,9,0,41.75
2005,1,1,3,1,0,0,360,59,1,41769,0,9,1,41.75
2006,1,0,2,0,0,0,70,63,1,18454,0,9,0,41.75
2007,0,0,2,1,0,0,32,56,2,21629,1,9,0,44.75
2008,1,0,2,1,0,0,113,43,4,33044,0,9,1,41.75
2009,0,0,3,1,0,0,292,58,3,22067,0,9,1,41.75
2010,0,0,3,0,0,0,136,40,3,24619,1,9,0,41.75
2011,0,0,3,1,0,0,194,59,2,22685,0,9,1,41.75
2012,0,0,3,0,0,0,101,57,1,16374,0,9,0,41.75
2013,0,0,2,0,0,0,36,42,3,22235,0,9,1,41.75
2014,1,0,3,1,0,0,320,61,3,25076,0,7,1,31.55
2015,0,1,2,1,0,0,58,48,6,15950,0,9,0,41.75
2016,1,0,2,1,0,0,132,69,2,25756,0,9,0,41.75
2017,0,0,2,1,0,0,108,48,1,17134,0,9,0,41.75
2018,1,0,2,1,0,0,207,43,4,27297,3,9,1,41.75
2019,0,0,2,1,0,0,138,62,3,23842,0,9,1,41.75
2020,0,0,3,1,0,0,119,34,3,30523,1,9,0,44.75
2021,0,0,2,1,0,0,101,32,4,27215,3,9,0,41.75
2022,0,0,3,0,0,0,104,36,3,28838,0,9,0,41.75
2023,0,0,2,1,0,0,125,43,4,26741,5,9,0,41.75
2024,0,0,3,0,0,0,112,63,2,25621,0,7,1,31.55
2025,0,1,2,0,0,0,121,46,4,32566,1,9,0,41.75
2026,0,1,3,1,1,0,121,37,3,28594,9,9,0,64.7
2027,0,0,3,1,0,0,147,51,3,27576,2,9,1,41.75
2028,1,0,3,0,0,0,49,49,3,27499,0,9,0,41.75
2029,0,0,2,1,0,0,287,53,5,17568,0,9,1,41.75
2030,0,0,2,1,1,0,342,53,4,20283,0,9,1,41.75
2031,0,0,2,1,1,0,320,61,4,24789,0,9,0,41.75
2032,0,0,2,1,0,0,111,34,3,22962,0,9,0,41.75
2033,1,0,3,0,0,0,80,41,2,15306,0,9,0,41.75
2034,0,1,2,0,0,0,272,56,1,27679,1,9,1,41.75
2035,1,1,3,1,1,0,145,47,4,30025,1,10,0,77
2036,1,0,2,0,0,0,325,37,4,20929,1,9,1,41.75
2037,1,0,3,1,0,0,38,27,5,22342,0,9,1,41.75
2038,0,0,2,1,0,0,118,57,2,21181,0,9,0,41.75
2039,0,0,3,0,0,0,135,36,4,26723,0,9,1,41.75
2040,1,1,2,1,1,0,95,41,4,24543,0,9,0,61.7
2041,0,0,3,1,0,0,146,47,3,24903,0,9,1,41.75
2042,0,1,3,1,1,0,121,60,2,27393,2,9,0,61.7
2043,0,0,3,0,0,0,153,44,5,21807,0,9,1,41.75
2044,0,1,2,1,0,0,97,52,2,20917,0,10,0,57.05
2045,0,0,2,0,0,0,79,69,2,26102,3,9,0,41.75
2046,0,0,2,1,0,0,58,32,1,20541,0,9,1,41.75
2047,0,0,2,1,0,0,134,39,4,24979,0,9,1,41.75
2048,1,0,3,1,0,0,220,44,4,27786,0,9,0,41.75
2049,1,0,3,0,0,0,185,49,1,27098,0,9,1,41.75
2050,1,1,2,1,0,0,268,45,5,19768,1,9,0,41.75
2051,1,1,2,1,0,0,186,47,4,24039,9,9,1,50.75
2052,0,1,2,1,0,0,142,42,3,17972,1,9,1,47.75
2053,1,0,3,0,1,0,39,48,1,22362,0,9,0,61.7
2054,0,1,3,1,0,0,96,37,1,18640,0,9,1,41.75
2055,1,0,3,1,0,0,327,60,2,28812,0,9,1,41.75
2056,1,1,2,1,0,0,321,53,2,24625,0,7,1,31.55
2057,0,0,3,1,1,0,119,61,1,22242,0,9,0,41.75
2058,1,0,3,1,1,0,186,42,4,22965,0,7,0,51.5
2059,1,0,3,1,0,0,237,69,3,26469,0,9,0,41.75
2060,0,0,3,1,0,0,50,34,3,20143,2,9,1,41.75
2061,0,0,2,1,0,0,307,51,4,30415,0,9,1,41.75
2062,1,0,2,1,0,0,16,44,2,22486,2,9,0,41.75
2063,0,0,2,0,1,0,27,40,4,26102,0,9,0,41.75
2064,0,0,2,0,0,0,147,40,6,26776,1,9,1,41.75
2065,0,0,3,1,0,0,364,61,4,22174,0,9,1,41.75
2066,0,0,3,0,0,0,125,34,2,37590,3,0,0,41.75
2067,1,1,3,1,1,0,162,49,4,28510,0,9,0,61.7
2068,0,0,2,1,0,0,172,38,5,25370,0,9,1,41.75
2069,1,0,3,1,0,0,163,45,2,27786,0,9,1,41.75
2070,1,1,2,1,0,0,232,62,2,23195,0,9,1,41.75
2071,0,0,3,1,0,0,65,30,3,23445,2,9,0,47.75
2072,1,0,2,1,0,0,177,38,4,16143,0,9,1,41.75
2073,0,0,3,1,0,0,284,54,2,24608,0,9,1,41.75
2074,1,1,3,1,0,0,174,51,4,27811,1,9,0,44.75
2075,0,0,2,1,0,0,77,52,2,15382,0,9,0,41.75
2076,0,0,3,1,0,0,152,43,4,32415,0,9,0,41.75
2077,0,0,3,1,1,0,105,40,4,25138,0,9,0,41.75
2078,0,1,3,1,1,0,326,58,2,23997,2,9,0,61.7
2079,0,1,3,1,0,0,179,41,3,25867,0,9,1,41.75
2080,0,0,2,1,0,0,115,49,1,20879,0,0,1,41.75
2081,0,0,2,0,0,0,50,27,2,18513,2,9,1,41.75
2082,1,1,3,1,0,0,157,61,3,28630,0,9,0,41.75
2083,0,0,3,0,0,0,99,34,1,33259,1,9,0,41.75
2084,1,0,3,0,0,0,93,34,2,27696,1,9,1,41.75
2085,1,0,2,1,0,0,28,35,1,23713,0,9,0,41.75
2086,1,0,3,0,0,0,215,45,3,26795,0,9,1,41.75
2087,0,0,3,1,1,0,104,26,2,39067,0,9,0,41.75
2088,0,0,3,1,1,0,270,46,4,25569,0,9,1,41.75
2089,1,0,2,1,0,0,234,47,4,32635,8,9,0,47.75
2090,0,0,3,1,0,0,387,63,2,21936,0,7,1,31.55
2091,0,1,2,0,0,0,35,31,2,19479,0,9,0,41.75
2092,1,1,3,1,0,0,27,28,4,32865,6,9,0,41.75
2093,0,1,3,1,0,0,148,38,4,30577,2,9,1,41.75
2094,1,0,2,1,0,0,259,57,1,19085,0,9,0,41.75
2095,1,1,3,1,0,0,371,64,2,33698,0,9,0,41.75
2096,1,0,2,1,1,0,57,37,3,22235,6,9,0,61.7
2097,0,0,3,1,0,0,98,31,2,35508,1,9,0,41.75
2098,0,0,3,1,0,0,116,38,3,30326,0,9,1,41.75
2099,1,0,2,1,0,0,15,23,5,19588,0,9,0,41.75
2100,1,0,3,0,0,0,49,43,2,27951,0,10,0,57.05
2101,0,0,3,1,0,0,387,66,3,27182,0,9,1,41.75
2102,1,0,2,1,0,0,100,39,5,21724,0,9,0,41.75
2103,1,1,3,1,0,0,198,50,4,33078,1,9,0,41.75
2104,1,0,2,0,0,0,124,35,5,25428,0,9,0,41.75
2105,1,0,2,1,0,0,305,51,3,18647,0,9,0,41.75
2106,1,1,3,0,1,0,49,39,2,24499,3,9,0,64.7
2107,1,0,3,1,0,0,204,49,4,25396,0,9,0,41.75
2108,0,1,3,1,1,0,129,65,3,25204,0,7,0,54.5
2109,0,0,3,1,0,0,100,34,1,27421,2,9,0,41.75
2110,1,0,3,1,0,0,52,58,2,23302,0,9,0,41.75
2111,1,1,3,1,0,0,122,44,2,27708,0,9,0,41.75
2112,1,0,3,1,0,0,289,48,5,42816,1,9,0,47.75
2113,1,0,2,0,0,0,43,31,4,22132,0,9,1,41.75
2114,1,0,3,1,1,0,114,45,4,21592,0,9,0,61.7
2115,0,0,3,0,0,0,104,32,2,35294,0,9,0,41.75
2116,1,0,3,1,0,0,96,63,2,25029,0,7,0,31.55
2117,1,0,2,0,1,0,228,51,4,21704,1,9,0,41.75
2118,1,0,3,0,1,0,159,47,2,15306,0,9,0,61.7
2119,0,0,2,1,0,0,90,38,4,15313,1,7,1,31.55
2120,1,1,3,1,0,0,130,36,7,18752,4,9,1,44.75
2121,1,1,3,0,1,0,28,25,5,32011,8,9,0,79.7
2122,0,0,3,1,0,0,127,60,5,31115,0,7,0,31.55
2123,0,0,2,1,0,0,380,58,3,24495,0,9,0,41.75
2124,0,0,3,1,0,0,114,40,4,23378,0,9,1,41.75
2125,0,0,3,1,0,0,202,48,4,20872,0,9,1,41.75
2126,0,0,3,1,0,0,215,47,4,29088,0,9,1,41.75
2127,0,0,2,1,1,0,267,49,5,16243,0,9,0,41.75
2128,0,0,3,1,0,0,302,57,3,20624,0,9,1,41.75
2129,1,1,3,0,0,0,143,60,1,32989,0,7,0,31.55
2130,1,0,2,1,0,0,223,53,5,30684,0,9,0,41.75
2131,1,0,3,1,1,0,408,84,2,23057,0,7,0,51.5
2132,0,0,2,1,0,0,210,48,3,20609,0,9,1,41.75
2133,0,0,2,1,0,0,278,54,6,29498,0,9,1,41.75
2134,1,0,3,1,0,0,249,47,3,21251,0,9,1,41.75
2135,1,1,2,1,0,0,210,46,4,26697,0,9,1,41.75
2136,0,0,3,1,0,0,285,67,3,23497,0,9,1,41.75
2137,0,0,3,0,0,0,38,48,4,23928,0,9,0,41.75
2138,1,0,2,1,0,0,288,47,2,20000,0,2,0,31.55
2139,1,0,2,1,0,0,111,48,1,25392,0,9,0,41.75
2140,1,0,3,1,0,0,129,38,5,27311,1,9,0,44.75
2141,1,0,3,1,0,0,210,46,3,27125,2,9,0,41.75
2142,0,0,3,0,0,0,34,37,2,24439,1,9,1,41.75
2143,1,0,3,1,0,0,161,42,3,24542,0,9,0,41.75
2144,0,0,3,0,0,0,118,32,4,27939,0,9,1,44.75
2145,1,1,2,1,0,0,124,60,2,19631,0,7,0,31.55
2146,1,0,3,1,0,0,120,39,4,27231,0,9,1,41.75
2147,0,0,3,1,1,0,277,63,2,27352,0,10,1,77
2148,1,0,2,1,0,0,157,52,1,28118,0,9,0,41.75
2149,1,0,3,1,0,0,327,58,2,29727,0,9,1,41.75
2150,0,0,2,0,0,0,109,59,2,36120,0,9,0,41.75
2151,0,1,3,1,0,0,170,49,3,30110,0,9,0,41.75
2152,1,1,2,0,0,0,251,56,1,27448,0,10,0,57.05
2153,0,0,2,0,0,0,126,40,5,24948,0,9,1,41.75
2154,1,1,3,1,0,0,180,46,4,30027,0,9,0,41.75
2155,1,0,3,1,0,0,242,48,4,27074,0,9,0,41.75
2156,0,0,2,1,0,0,129,37,4,27104,0,0,0,41.75
2157,1,0,2,1,0,0,282,49,4,20499,0,9,0,41.75
2158,1,0,2,1,0,0,45,62,2,23622,0,9,0,41.75
2159,0,0,2,1,0,0,137,55,3,17905,0,10,0,57.05
2160,1,0,3,1,1,0,273,52,2,32850,0,9,0,64.7
2161,0,1,2,1,1,0,335,56,3,18090,0,9,0,61.7
2162,0,0,2,0,1,0,72,42,1,22325,0,9,1,61.7
2163,1,0,2,1,0,0,173,38,4,23694,0,9,0,41.75
2164,1,1,2,1,0,0,124,62,2,19631,0,7,0,31.55
2165,1,0,3,1,0,0,253,53,4,28504,0,9,0,41.75
2166,0,0,2,0,0,0,40,31,1,23177,0,9,0,41.75
2167,1,0,3,1,0,0,298,57,3,20143,0,9,1,41.75
2168,1,0,2,0,0,0,24,25,2,23827,0,0,0,41.75
2169,1,0,3,0,1,0,38,36,1,24551,0,9,0,61.7
2170,0,0,2,0,1,0,90,63,2,24853,1,9,0,61.7
2171,1,1,3,0,0,0,89,34,4,34832,0,7,1,31.55
2172,1,0,2,1,0,0,101,32,6,19740,0,9,0,44.75
2173,1,0,2,1,1,0,187,45,4,34536,0,9,0,67.7
2174,1,0,3,1,0,0,177,41,4,31008,0,9,0,41.75
2175,0,0,3,0,0,0,28,29,2,28099,5,9,0,41.75
2176,0,0,2,1,0,0,114,33,1,18420,0,9,1,44.75
2177,1,0,3,0,0,0,139,37,4,31862,2,9,0,41.75
2178,0,0,2,1,0,0,109,61,2,29841,0,9,0,41.75
2179,0,0,3,0,0,0,136,36,4,23472,0,9,1,41.75
2180,0,0,3,0,0,0,234,52,4,23228,0,9,1,41.75
2181,0,0,2,1,0,0,10,24,4,22870,0,9,0,41.75
2182,1,0,3,1,0,0,157,55,1,27098,0,0,0,41.75
2183,0,0,3,0,0,0,234,52,2,23618,0,9,1,41.75
2184,1,0,2,1,1,0,51,40,2,26235,6,9,0,61.7
2185,1,0,3,1,0,0,179,42,4,23967,5,9,0,41.75
2186,0,0,2,1,1,0,109,45,1,19379,0,9,0,41.75
2187,0,0,2,0,1,0,365,75,1,28598,0,9,1,41.75
2188,0,0,3,1,0,0,204,49,2,30618,0,9,0,41.75
